id,sku,brand,name,colorway,gender,silhouette,releaseYear,releaseDate,retailPrice,estimatedMarketValue,story,image,stockXLink,goatLink,flightClubLink,stadiumGoodsLink
9d9dc7f5-5526-4f2d-abcb-a06335d70cc4,DM8472-400,Nike,Serena Williams Design Crew x Wmns Court Legacy 'Kente',Armory Navy/Summit White/Metallic Gold/Cinnabar,women,Court Legacy,2021,2021-09-01,80,105,"The Nike women’s Court Legacy ‘Kente’ delivers a vibrant lifestyle silhouette released under the banner of the Serena Williams Design Crew, an apprenticeship program founded in 2019 with a roster of ten New York-based designers handpicked by Serena herself. The low-top sports a multicolor woven upper inspired by traditional Kente cloth and bolstered with navy leather overlays. A red leather Swoosh is accented with 23 stitched dots, one for each of Serena’s Grand Slam singles titles, while a quartet of gold eyelets represent the athlete’s four Olympic gold medals. Additional branding hits include gilded lace jewels and a Swoosh-embossed license plate at the back of the white rubber midsole.",https://image.goat.com/attachments/product_template_pictures/images/059/101/520/original/DM8472_400.png.png,,https://goat.com/sneakers/serena-williams-design-crew-x-wmns-court-legacy-kente-dm8472-400, https://flightclub.com/serena-williams-design-crew-x-wmns-court-legacy-kente-dm8472-400,
a138d20d-be73-41e8-9002-b828398ba872,DJ1453-100,Nike,Serena Williams Design Crew x Wmns Air Max Koko 'Summit White',Summit White/Black/Metallic Gold,women,Air Max Koko,2021,2021-09-01,110,129,"The Nike women’s Air Max Koko ‘Summit White’ is drawn from an apparel and footwear collection created by the Serena Williams Design Crew, an apprenticeship program comprising ten emerging designers from New York City. This sporty sandal features an off-white two-piece textile upper, secured with a toggle lacing system for a secure fit. Exterior branding is limited to a gold mini-Swoosh and a small woven tag marked with ’10 4 01.’ Plush cushioning is provided by an exaggerated platform midsole that combines two thick layers of foam with a visible Max Air unit in the heel.",https://image.goat.com/attachments/product_template_pictures/images/059/101/512/original/DJ1453_100.png.png,,https://goat.com/sneakers/serena-williams-design-crew-x-wmns-air-max-koko-summit-white-dj1453-100, https://flightclub.com/serena-williams-design-crew-x-wmns-air-max-koko-summit-white-dj1453-100,
b10e39e7-515e-4cfa-932e-1f7f119d4dcd,DJ1518-400,Nike,Serena Williams Design Crew x Wmns RYZ 365 2 'Armory Navy Cinnabar',Armory Navy/Summit White/Cinnabar/Metallic Gold,women,RYZ 365,2021,2021-09-01,85,118,"The Nike women’s RYZ 365 2 ‘Armory Navy Cinnabar’ is taken from a special collection created by the Serena Williams Design Crew, an apprenticeship program formed in 2019 and composed of ten emerging designers from New York City, handpicked by Serena herself. This lifestyle sneaker features a bulky white foam midsole with large cutouts in the heel. Up top, navy textile is reinforced with tonal navy overlays and a contrasting suede overlay in a dark crimson finish. Contrasting metallic gold accents shine on the sneaker’s upper eyelets, lace jewels and an embroidered mini-Swoosh on the lateral forefoot.",https://image.goat.com/attachments/product_template_pictures/images/059/101/515/original/DJ1518_400.png.png,,https://goat.com/sneakers/serena-williams-design-crew-x-wmns-ryz-365-2-armory-navy-cinnabar-dj1518-400, https://flightclub.com/serena-williams-design-crew-x-wmns-ryz-365-2-armory-navy-cinnabar-dj1518-400,
b9c8c824-f2f2-4662-a08d-0bb215a6b3d9,DA8012-100,Air Jordan,Air Jordan 1 Mid SE TD 'Brushstroke Paint Splatter',Sail/Cider/Chile Red/Black,infant,Air Jordan 1,2021,2021-09-01,55,55,"The Air Jordan 1 Mid SE TD ‘Brushstroke Paint Splatter’ transforms the foundational sneaker into an artist’s canvas. Seemingly applied with a paintbrush, a black Swoosh decorates the lateral side of the off-white textile upper, fortified with beige suede overlays covered in multicolor flecks of paint. The splatter motif is intensified on the ivory-colored rubber midsole, supported underfoot by a solid black rubber outsole. Additional black accents distinguish the Jumpman icon atop the tongue and the Wings logo stamped on the lateral collar flap.",https://image.goat.com/attachments/product_template_pictures/images/059/354/642/original/DA8012_100.png.png,,https://goat.com/sneakers/air-jordan-1-mid-se-td-brushstroke-paint-splatter-da8012-100, https://flightclub.com/air-jordan-1-mid-se-td-brushstroke-paint-splatter-da8012-100,
d9aea692-5528-4be1-9420-af89a030f851,DJ1454-001,Nike,Serena Williams Design Crew x Wmns Court Legacy 'Black Metallic Gold',Black/Summit White/Metallic Gold,women,Court Legacy,2021,2021-09-01,80,103,"The Nike women’s Court Legacy ‘Black Metallic Gold’ represents one of the debut pieces from the Serena Williams Design Crew, an apprenticeship program started in 2019 and composed of ten emerging designers from New York City. The low-profile silhouette carries a black tumbled leather upper with contrasting white accents on the heel tab and Swoosh. The latter is accented with 23 stitched dots in a nod to Serena’s Grand Slam singles titles, while four gold eyelets reflect the athlete’s Olympic gold medal count. A small woven tag atop the tongue is marked with ’10 4 01,’ expressing a message of diversity and inclusion. Underfoot, the rubber outsole features a herringbone traction pattern for superior grip.",https://image.goat.com/attachments/product_template_pictures/images/059/101/513/original/DJ1454_001.png.png,,https://goat.com/sneakers/serena-williams-design-crew-x-wmns-court-legacy-black-metallic-gold-dj1454-001, https://flightclub.com/serena-williams-design-crew-x-wmns-court-legacy-black-metallic-gold-dj1454-001,
055a075a-bb3c-454d-b5e9-f1998db46ad2,DO6645-400,Nike,Nike ISPA Drifter Indigo Dye,Indigo Blue/Navy/White,men,ISPA Drifter Split,2021,2021-08-31,550,650,"The Nike ISPA Drifter Split ‘Indigo Dye’ delivers an artisanal rendition of the split-toe sneaker inspired by traditional Japanese tabi shoes. The lightweight silhouette is dipped in natural indigo sourced from BUAISOU, a dye-master collective who operate an indigo farm in Japan’s Tokushima Prefecture. Marked with a unique serial number, each pair is hand-dyed and features a one-of-a-kind finish. Embroidered detailing decorates the woven upper, fortified with suede overlays and mounted on a lightweight foam midsole with an elongated heel. Underfoot, a lugged rubber outsole delivers grippy traction.",https://image.goat.com/attachments/product_template_pictures/images/059/570/722/original/DO6645_400.png.png,https://stockx.com/nike-ispa-drifter-indigo-dye, https://goat.com/sneakers/ispa-drifter-split-indigo-dye-do6645-400, https://flightclub.com/ispa-drifter-split-indigo-dye-do6645-400,
10c6f04b-6046-405d-92fa-e1d11eb3ee7b,DN2489-300,Nike,Nike Dunk Low SE NY vs. NY,Dutch Green/Multi-Color-White,men,Dunk,2021,2021-08-31,110,277,"Tapping into the shoe’s basketball roots, the Nike Dunk Low ‘NY vs NY’ celebrates the summertime streetball tournament showcasing some of New York City’s best high school hoopers. The leather upper pairs a dark green base with contrasting white overlays at the forefoot and heel. A gradient blend of red and orange is applied to the signature Swoosh and Nike-branded tongue tag. ‘NY vs NY’ is embroidered on the lateral heel, while the translucent rubber outsole lists each league and its corresponding park, including Dyckman, West 4th and Lincoln.",https://image.goat.com/attachments/product_template_pictures/images/059/743/421/original/767017_00.png,https://stockx.com/nike-dunk-low-ny-vs-ny, https://goat.com/sneakers/dunk-low-ny-vs-ny-dn2489-300, https://flightclub.com/dunk-low-ny-vs-ny-dn2489-300, https://sale.stadiumgoods.com/nike-dunk-low-ny-vs-ny-dn2489-300
34498e05-5026-43b4-8fc2-f0143e43e805,GZ3743,adidas,Ninja x ZX 2K 2.0 'Time In - Signal Cyan Blue',Signal Cyan/Blue/Yellow,men,ZX 2K,2021,2021-08-31,150,210,"Taken from the professional gamer’s ‘Time In’ collection, the Ninja x adidas ZX 2K 2.0 ‘Signal Cyan Blue’ showcases complementary hues on a lifestyle runner built with a combination of breathable textile, lightweight synthetics and stretchy neoprene. Ninja’s logo is stamped in yellow on the tongue tag, matching a webbing heel loop marked with the gamer’s ‘Time In’ tagline. A full-length Boost midsole, partially enveloped in a wraparound TPU cage, offers responsive cushioning with every step.",https://image.goat.com/attachments/product_template_pictures/images/059/672/527/original/GZ3743.png.png,,https://goat.com/sneakers/ninja-x-zx-2k-2-0-time-in-signal-cyan-blue-gz3743, https://flightclub.com/ninja-x-zx-2k-2-0-time-in-signal-cyan-blue-gz3743,
475c0c43-05e7-4385-a9e0-bb9821ce1dcd,Q47370,Reebok,Reebok Instapump Fury Bape Multi-Camo,Multi-Color/Multi-Color,men,InstaPump Fury,2021,2021-08-31,200,195,"The BAPE x Reebok InstaPump Fury OG ‘Multi Camo’ updates the retro runner with mismatched color blocking and refreshed branding elements. The Japanese streetwear brand’s signature camo print is rendered in contrasting hues on each panel of the textile upper, featuring Reebok Pump technology in lieu of traditional laces. ‘BAPE STA’ is embroidered in white on the heel overlay, while an Ape Head logo adorns the rubber Pump button affixed to each tongue. The multicolor assemblage up top is offset by a white decoupled midsole with Hexalite cushioning in the heel.",https://image.goat.com/attachments/product_template_pictures/images/059/801/868/original/Q47370.png.png,https://stockx.com/reebok-instapump-fury-bape-multi-camo, https://goat.com/sneakers/bape-x-instapump-fury-og-multi-camo-q47370, https://flightclub.com/bape-x-instapump-fury-og-multi-camo-q47370,
583862df-b4d4-45b7-a20a-2900aa4ab99f,GZ3745,adidas,Ninja x ZX 2K 2.0 'Time In - White Signal Cyan',Grey Two/Signal Cyan/Glow Pink,men,ZX 2K,2021,2021-08-31,150,210,"Launching as part of the professional gamer’s ‘Time In’ collection, the Ninja x adidas ZX 2K 2.0 ‘White Signal Cyan’ highlights energetic bursts of color on an otherwise pristine colorway of the lifestyle runner. White synthetic paneling covers the majority of the upper, though cut-outs in the midfoot and toe box reveal textile underlays finished in multicolor pixelated print. Branding elements include an embossed Trefoil on the heel counter, ‘Time In’ inscribed on the heel loop and Ninja’s personal logo atop the tongue tag. The sneaker rides on a full-length Boost midsole, partially wrapped in a TPU cage and reinforced by a black rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/059/672/529/original/GZ3745.png.png,,https://goat.com/sneakers/ninja-x-zx-2k-2-0-time-in-white-signal-cyan-gz3745, https://flightclub.com/ninja-x-zx-2k-2-0-time-in-white-signal-cyan-gz3745,
6f5d10f3-80c1-49e8-802f-9c8ba554e729,GZ3744,adidas,Ninja x ZX 2K 2.0 'Time In - Grey Cyan Pink',Grey Two/Signal Cyan/Glow Pink,men,ZX 2K,2021,2021-08-31,150,210,"The Ninja x adidas ZX 2K 2.0 ‘Grey Cyan Pink’ is drawn from the ‘Time In’ capsule collection, designed in collaboration with the professional gamer and streamer. The lifestyle runner features a coated textile upper covered in a subtle checkerboard print with swirling blue, yellow and green hues. Grey synthetic overlays are joined by a molded TPU heel counter in Signal Cyan. Ninja branding decorates the tongue tag, while the gamer’s ‘Time In’ tagline is printed on the webbing heel loop. Responsive cushioning arrives via a partially caged Boost midsole, supported underfoot by a bright blue rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/059/672/528/original/GZ3744.png.png,,https://goat.com/sneakers/ninja-x-zx-2k-2-0-time-in-grey-cyan-pink-gz3744, https://flightclub.com/ninja-x-zx-2k-2-0-time-in-grey-cyan-pink-gz3744,
8d61cec7-8b5e-4af3-aafe-0102cb2ee6b4,GZ3757,adidas,Ninja x Adilette Boost Slide 'Time In - Blue Signal Cyan',Signal Cyan/Cloud White/Glow Pink,men,Adilette Boost,2021,2021-08-31,80,140,"Dropping as part of the professional gamer’s ‘Time In’ collection, the Ninja x adidas Adilette Boost Slide ‘Blue Signal Cyan’ applies an aqueous palette to an upgraded version of the sporty slip-on sandal. A bright blue finish permeates the synthetic bandage-strap upper, featuring three-stripe branding and ‘Time In’ embossed on the lateral side. The phrase is repeated throughout the contoured footbed, which sits atop a full-length Boost midsole in a vivid turquoise hue.",https://image.goat.com/attachments/product_template_pictures/images/059/672/531/original/GZ3757.png.png,,https://goat.com/sneakers/ninja-x-adilette-boost-slide-time-in-blue-signal-cyan-gz3757, https://flightclub.com/ninja-x-adilette-boost-slide-time-in-blue-signal-cyan-gz3757,
93c49e87-f155-4cbe-a45b-973a6bc64455,195419-01,Puma,Deviate Nitro Elite Racer SP 'White Green Glare',White/Green Glare,men,Deviate Nitro,2021,2021-08-31,200,200,"The PUMA Deviate Nitro Elite Racer SP ‘White Green Glare’ delivers a performance running shoe that combines a lightweight build with responsive cushioning. Multicolor lines enliven a mono-mesh upper equipped with a deconstructed collar and a supportive TPU heel counter. On the lateral side, a reflective PUMA Formstrip extends to the Nitro Foam midsole, enhanced with a full-length INNOPLATE for improved energy return. A bright green PUMAGRIP outsole provides multi-surface traction underfoot.",https://image.goat.com/attachments/product_template_pictures/images/058/927/561/original/195419_01.png.png,,https://goat.com/sneakers/deviate-nitro-elite-racer-sp-white-green-glare-195419-01, https://flightclub.com/deviate-nitro-elite-racer-sp-white-green-glare-195419-01,
ba85646c-7d3a-4489-8f31-90cebde9277d,DC3041-001,Nike,Nike Overbreak SP Light Bone,Light Bone/Metallic Silver-Sail-Rift Blue,men,Overbreak,2021,2021-08-31,140,110,"The Nike Overbreak SP ‘Light Bone Rift Blue’ presents a mostly neutral colorway of a lifestyle runner that packs dueling sensibilities between the sneaker’s upper and tooling. The latter takes the form of a uniquely textured React foam midsole borrowed from the Nike OverReact. Up top, the retro-inspired build combines an off-white textile base with tonal synthetic suede overlays and a metallic silver Swoosh. Contrasting hits of royal blue settle on the collar lining and leather heel tab, branded with an embroidered Nike wordmark.",https://image.goat.com/attachments/product_template_pictures/images/060/557/020/original/812198_00.png.png,https://stockx.com/nike-overbreak-light-bone, https://goat.com/sneakers/overbreak-sp-light-bone-rift-blue-dc3041-001, https://flightclub.com/overbreak-sp-light-bone-rift-blue-dc3041-001,
c7bc70b7-3605-4a53-93f9-3255fd8c5268,GZ3756,adidas,Ninja x Adilette Boost Slide 'Time In - Signal Cyan Glow Pink',Signal Cyan/Cloud White/Glow Pink,men,Adilette Boost,2021,2021-08-31,80,140,"Launching as part of the professional gamer’s ‘Time In’ collection, the Ninja x adidas Adilette Boost Slide ‘Signal Cyan Glow Pink’ dresses the cushioned sandal with a pixelated print in assorted bright hues. Atop the wide bandage-strap upper, the allover design is offset by a trio of white horizontal stripes. A turquoise-colored footbed, accented with mismatched adidas and Ninja branding, sits atop a patterned Boost midsole and solid white synthetic outsole.",https://image.goat.com/attachments/product_template_pictures/images/059/672/530/original/GZ3756.png.png,,https://goat.com/sneakers/ninja-x-adilette-boost-slide-time-in-signal-cyan-glow-pink-gz3756, https://flightclub.com/ninja-x-adilette-boost-slide-time-in-signal-cyan-glow-pink-gz3756,
d27660bf-4e0d-4716-acfe-dab014635577,DM2832-001,Nike,Nike ISPA Flow 2020 Black Turquoise Gold,Black/Sport Turquoise-University Gold,men,ISPA Flow,2021,2021-08-31,180,130,"The Nike ISPA Flow 2020 ‘Black Teal’ showcases rich earth tones on a futuristic lifestyle silhouette that combines an airy build with plush cushioning. A unique lacing system, featuring a pull string on the tongue, secures a grey woven upper with strategically placed translucent mesh paneling in burgundy and black. A teal-colored TPU heel clip is matched by a textured foam midsole, supported underfoot by durable rubber pods in high-wear areas. Atop a thin open-hole tongue, a webbing pull tab is marked with ISPA branding.",https://image.goat.com/attachments/product_template_pictures/images/060/557/060/original/811630_00.png.png,https://stockx.com/nike-ispa-flow-2020-black-turquoise-gold, https://goat.com/sneakers/ispa-flow-2020-black-teal-dm2832-001, https://flightclub.com/ispa-flow-2020-black-teal-dm2832-001,
ebc5a9bb-4f75-402d-8ccf-7b96a75b8b3d,172342C,Converse,Converse TURBOWPN Hi Rick Owens DRKSHDW Black,Black/Black/Cloud Cream,unisex,TURBOWPN,2021,2021-08-31,200,178,"The Rick Owens x Converse TURBOWPN Mid ‘Black Cloud Cream’ delivers the fashion designer’s modern interpretation of an ‘80s hardwood mainstay, the Converse Weapon. The blacked-out upper is constructed from premium tumbled leather and accented with stylized one-star iconography on the lateral quarter panel. An oversized woven label atop the elongated tongue displays dual Converse and DRKSHDW branding. The sneaker rides on a pre-yellowed platform midsole, supported underfoot by a solid black rubber outsole. A drop-in CX foam insole provides lightweight cushioning with each step.",https://image.goat.com/attachments/product_template_pictures/images/060/056/191/original/172342C.png.png,https://stockx.com/converse-drkshdw-turbowpn-hi-black, https://goat.com/sneakers/rick-owens-x-turbowpn-mid-black-cloud-cream-172342c, https://flightclub.com/rick-owens-x-turbowpn-mid-black-cloud-cream-172342c,
229f1186-7599-46f4-acc0-2c740821385c,171691C,Converse,NBA Jam x UNT1TL3D  'Player 1 & 2',Black/White/Electric Aqua,men,UNT1TL3D,2021,2021-08-30,75,80,"The NBA Jam x Converse UNT1TL3D is taken from a five-piece collection inspired by the classic ‘90s video game. A contemporary reworking of the Chuck Taylor, this high-top silhouette features colors and details borrowed from the original NBA Jam. The upper is rendered in a heathered black and white knit with individually colored canvas eyestays in red, green, yellow and blue. Player 1 and Player 2 tags adorn each tongue, while mismatched webbing pull tabs at the heel are marked with a pair of familiar terms: ‘Boomshakalaka’ and ‘Razzle Dazzle.’",https://image.goat.com/attachments/product_template_pictures/images/059/669/020/original/171691C.png,,https://goat.com/sneakers/nba-jam-x-all-star-bb-evo-high-171691c, https://flightclub.com/nba-jam-x-all-star-bb-evo-high-171691c,
cfdd965c-f447-4313-9e63-3d1000942969,171313C,Converse,Converse Pro Leather NBA Jam,Baclk/Red/Teal/White,men,Pro Leather,2021,2021-08-30,80,84,"The NBA Jam x Converse Pro Leather High ‘He’s on Fire!’ is taken from a capsule collection inspired by the nostalgic ‘90s video game. The retro hoops shoe makes use of a black leather upper with contrasting white Star Chevron branding. On the sneaker’s lateral side, a pixelated flame graphic is accompanied by debossed text that quotes a classic NBA Jam catchphrase: ‘He’s on fire!’ The fiery motif is repeated on the Converse-branded heel tab. The sneaker sits atop a durable rubber cupsole, which marries a white midsole with a black brick-pattern rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/059/304/993/original/171313C.png.png,https://stockx.com/converse-pro-leather-nba-jam, https://goat.com/sneakers/nba-jam-x-pro-leather-high-he-s-on-fire-171313c, https://flightclub.com/nba-jam-x-pro-leather-high-he-s-on-fire-171313c,
dfc04d0b-e302-44ea-a44b-258d58da508a,171692C,Converse,Converse Chuck Taylor All-Star 70 Hi NBA Jam,Brown/Red/Teal/Egret,men,Chuck 70,2021,2021-08-30,85,80,"The NBA Jam x Converse Chuck 70 High ‘Hardwood Floor’ showcases graphics inspired by the classic ‘90s video game. An oversized NBA Jam logo decorates a textile upper designed to resemble the parquet floor of a basketball court. Black-and-white static knit construction appears on the tongue and heel overlay, while a circular All Star patch decorates the medial ankle. The high-top is mounted on an off-white rubber midsole, accented with black pinstripes and supported by a rubber outsole in Electric Aqua.",https://image.goat.com/attachments/product_template_pictures/images/060/557/004/original/812220_00.png.png,https://stockx.com/converse-chuck-taylor-all-star-70-hi-nba-jam, https://goat.com/sneakers/nba-jam-x-chuck-70-high-hardwood-floor-171692c, https://flightclub.com/nba-jam-x-chuck-70-high-hardwood-floor-171692c,
74594144-bbcd-47ff-86d7-7f3a46cfaf76,H04510,adidas,4D Fusio 'Triple Black',Core Black/Core Black/Core Black,men,4D Fusio,2021,2021-08-29,200,174,"The adidas 4D Fusio ‘Triple Black’ delivers a stealthy colorway of a lifestyle runner built with 3D-printed cushioning technology. The upper is crafted from black Primeknit with perforated detailing for improved breathability and sock-like cuff for a snug, secure fit. A series of translucent tubes are integrated into the lacing system, resulting in a futuristic aesthetic that complements the sneaker’s 4D midsole. Partially concealed behind a full-length rubberized cage, the lattice structure offers targeted responsiveness and support.",https://image.goat.com/attachments/product_template_pictures/images/059/885/462/original/H04510.png.png,,https://goat.com/sneakers/4d-fusio-triple-black-h04510, https://flightclub.com/4d-fusio-triple-black-h04510,
0ed4e15f-0652-40c4-94b0-cc2605608696,GZ8065,adidas,Wmns Sleek Mid 'White Gold Metallic',Cloud White/Crystal White/Gold Metallic,women,Sleek,2021,2021-08-28,90,150,"The adidas women’s Sleek Mid ‘White Gold Metallic’ showcases a pristine synthetic leather upper made in part with recycled materials. Built on a narrow women’s-specific last, the minimalist design is highlighted by clean lines and a mid-cut collar. Perforated three-stripes decorate the quarter panel, while a lateral-side logo window displays a gold-foil adidas wordmark. The sneaker sits atop a matching white rubber cupsole, featuring a herringbone traction pattern for optimal grip.",https://image.goat.com/attachments/product_template_pictures/images/057/642/496/original/GZ8065.png.png,,https://goat.com/sneakers/wmns-sleek-mid-white-gold-metallic-gz8065, https://flightclub.com/wmns-sleek-mid-white-gold-metallic-gz8065,
10f8b000-bb8a-40cd-9fd9-1c8a43466f6e,DM5204-006,Jordan,Jordan 12 Retro Utility Grind (GS),Black/Black-Bright Crimson-White,child,Air Jordan 12,2021,2021-08-28,140,140,"Built for big kids, the Air Jordan 12 Utility GS ‘Grind’ updates the iconic silhouette with sustainable materials. The black tumbled leather upper is accented with signature stitch detailing and fortified with tonal nubuck overlays. An unexpected hit of crimson lands on the midfoot, matching the Jumpman icon that adorns the black ballistic mesh tongue. Responsive cushioning arrives via a full-length Zoom Air unit housed within the Phylon midsole. Underfoot, the speckled rubber outsole is made with 3% Nike Grind, composed of recycled materials that are gathered from manufacturing scraps and shoes at the end of their life cycle.",https://image.goat.com/attachments/product_template_pictures/images/059/347/792/original/806446_00.png.png,https://stockx.com/air-jordan-12-retro-utility-grind-gs, https://goat.com/sneakers/air-jordan-12-utility-gs-grind-dm5204-006, https://flightclub.com/air-jordan-12-utility-gs-grind-dm5204-006,
4d1d4a4e-9c58-4d6d-b9a5-4267fdc2cada,CT8527-700,Jordan,Jordan 4 Retro Lightning (Special Box),Tour Yellow/White-Dark Blue Grey,men,Air Jordan 4,2021,2021-08-28,220,220,"The 2021 edition of the Air Jordan 4 Retro ‘Lightning’ resurrects a highly coveted colorway that originally launched in 2006 alongside an accompanying ‘Thunder’ colorway, both of which were inspired by Michael Jordan’s Motorsports team. A bright yellow hue floods the nubuck upper, contrasted by black netting and dark grey structural wings. Matching grey accents land on the woven tongue tag, interior tongue and Jumpman branding at the heel. A white PU midsole, enhanced with visible Air sole cushioning, rides on a dark grey herringbone rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/058/005/414/original/704168_00.png.png,https://stockx.com/air-jordan-4-retro-lightning-special-box, https://goat.com/sneakers/air-jordan-4-retro-lightning-2021-ct8527-700, https://flightclub.com/air-jordan-4-retro-lightning-2021-ct8527-700, https://sale.stadiumgoods.com/air-jordan-4-retro-lightning-2021-ct8527-700
6d3cb26a-efb6-4934-9eca-165ccb3ecb4a,UXC72CBD,New Balance,Casablanca x XC-72 'Orange Green',Orange/Green,men,XC-72,2021,2021-08-28,150,150,"The Casablanca x New Balance XC-72 ‘Orange Green’ introduces a new silhouette from the Parisian fashion label and Boston-based sportswear brand. Inspired by motorsport and billed as a ‘sports car for your feet,’ the sneaker revives a familiar color palette first used on the duo’s 327 collaboration from spring 2020. The upper is crafted from perforated white leather with off-white suede overlays and a textured heel counter. An oversized ‘N’ logo is rendered in orange suede and outlined in green trim. Underfoot, a green rubber outsole wraps up the white foam midsole, featuring two different traction patterns separated by a vertical orange line.",https://image.goat.com/attachments/product_template_pictures/images/060/049/741/original/808981_00.png.png,,https://goat.com/sneakers/casablanca-x-xc-72-orange-green-casa-xc72-org-grn, https://flightclub.com/casablanca-x-xc-72-orange-green-casa-xc72-org-grn,
6f003c8e-031c-462e-8e5a-7aeeb7e0b93e,GY3440,adidas,adidas Yeezy Boost 350 V2 Light (Infant),Light/Light/Light,infant,Yeezy Boost 350,2021,2021-08-28,140,170,"The adidas Yeezy Boost 350 V2 Infants ‘Light’ carries a re-engineered Primeknit upper in a muted ivory finish, accented with a post-dyed monofilament side stripe that adds a see-through element to the sock-like build. The shoe is updated with UV-sensitive technology, meaning direct sunlight causes the Primeknit construction to become tinged in pink, while the side stripe reveals a dark amber hue. The lightweight build is mounted on a responsive Boost midsole, wrapped in a rubber cage for added support and durability.",https://image.goat.com/attachments/product_template_pictures/images/060/210/388/original/808894_00.png.png,https://stockx.com/adidas-yeezy-boost-350-v2-light-infant, https://goat.com/sneakers/yeezy-boost-350-v2-infants-light-gy3440, https://flightclub.com/yeezy-boost-350-v2-infants-light-gy3440,
70f6e066-17f0-43ef-83a4-bf949323ec93,BQ7670-700,Jordan,Jordan 4 Retro Lightning (2021) (TD),Tour Yellow/White-Dark Blue Grey,toddler,Air Jordan 4,2021,2021-08-28,60,50,"The 2021 edition of the Air Jordan 4 Retro TD ‘Lightning’ brings back a coveted 2006 colorway in scaled-down form. The mid-top carries a bright yellow nubuck upper with contrasting black netting on the quarter panel and throat. Dark grey accents make their way to the sneaker’s structural wings, interior tongue and rubber outsole. A white Jumpman icon is embroidered on the tongue, complementing a second Jumpman imprinted on the heel overlay. Lightweight cushioning is provided by a crisp white foam midsole.",https://image.goat.com/attachments/product_template_pictures/images/059/301/024/original/804836_00.png.png,https://stockx.com/air-jordan-4-retro-lightning-2021-td, https://goat.com/sneakers/air-jordan-4-retro-td-lightning-2021-bq7670-700, https://flightclub.com/air-jordan-4-retro-td-lightning-2021-bq7670-700,
7bb7a3d0-e335-4c13-8d38-c30f4f794c1b,GY3439,adidas,adidas Yeezy Boost 350 V2 Light (Kids),Light/Light/Light,preschool,Yeezy Boost 350,2021,2021-08-28,160,199,"The adidas Yeezy Boost 350 V2 Kids ‘Light’ introduces UV-sensitive technology to the Yeezy franchise. When exposed to direct sunlight, the flexible Primeknit upper transitions from off-white to a subtle pink hue, while the post-dyed monofilament side stripe takes on a darker shade of amber. The sock-like build is secured with traditional lace closure and equipped with a webbing pull tab at the heel for easy on and off. Lightweight cushioning is provided by a wrapped Boost midsole, fully visible through cut-outs in the rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/059/305/136/original/GY3439.png.png,https://stockx.com/adidas-yeezy-boost-350-v2-light-kids, https://goat.com/sneakers/yeezy-boost-350-v2-kids-light-gy3439, https://flightclub.com/yeezy-boost-350-v2-kids-light-gy3439,
88bae65a-5cf4-423d-aef3-439a049ae818,BQ7669-700,Jordan,Jordan 4 Retro Lightning (2021) (PS),Tour Yellow/White-Dark Blue Grey,preschool,Air Jordan 4,2021,2021-08-28,80,69,"The 2021 reissue of the Air Jordan 4 Retro PS ‘Lightning’ resurrects an immensely popular colorway originally released in 2006. Built for little kids, this pair carries an upper crafted from smooth nubuck in a vibrant yellow hue. The 4’s signature wings are rendered in a dark grey finish, while contrasting black accents land on the eyelets and the decorative netting that covers the quarter panel and throat. Jumpman branding adorns the tongue and heel overlay. The mid-top rides on a white foam midsole and grey rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/059/302/393/original/804837_00.png,https://stockx.com/air-jordan-4-retro-lightning-2021-ps, https://goat.com/sneakers/air-jordan-4-retro-ps-lightning-2021-bq7669-700, https://flightclub.com/air-jordan-4-retro-ps-lightning-2021-bq7669-700,
a3a0c404-d18d-4f13-83aa-8dec34aa7673,DM5206-006,Jordan,Jordan 12 Retro Utility Grind (TD),Black/Black-Bright Crimson-White,toddler,Air Jordan 12,2021,2021-08-28,65,65,"Offered in condensed sizing for a new generation of MJ fans, the Jordan 12 Utility TD ‘Grind’ delivers a stealthy colorway of the classic silhouette. The stitched upper is crafted from black tumbled leather with tonal overlays in smooth nubuck, replacing the 12’s typical lizard-texture leather. Atop the ballistic mesh tongue, a crimson Jumpman delivers a contrasting pop of color. The sneaker is mounted on a cushy foam midsole, supported underfoot by a speckled rubber outsole that incorporates 3% Nike Grind — recycled materials taken from manufacturing scraps and end-of-life footwear.",https://image.goat.com/attachments/product_template_pictures/images/059/084/124/original/806447_00.png.png,https://stockx.com/air-jordan-12-retro-utility-grind-td, https://goat.com/sneakers/air-jordan-12-utility-td-grind-dm5206-006, https://flightclub.com/air-jordan-12-utility-td-grind-dm5206-006,
